Ticker,Description
NVEE,"
				NV5 Global, Inc. engages in the provision of professional and technical consulting and certification solutions for public and private sector. It operates through the Infrastructure (INF), and Building, Technology, and Sciences (BTS) segment. The INF segment covers engineering, civil program management, and construction quality assurance practices. The BTS segment includes energy, environmental and building program management practices. The company was founded on September 12, 2011 and is headquartered in Hollywood, FL.
			"
NVR,"
				NVR, Inc. engages in the construction and sale of single-family detached homes, townhomes and condominium buildings. It operates through the following segments: Homebuilding and Mortgage Banking. The Homebuilding segment sells and builds homes under the trade names Ryan Homes, NVHomes, Fox Ridge Homes and Heartland Homes. The Mortgage Banking segment focuses on serving the needs of the company's homebuyers. The company was founded in 1980 and is headquartered in Reston, VA.
			"
NVEC,"
				NVE Corp. engages in the development and sale of devices that use spintronics, a nanotechnology that relies on electron spin rather than electron charge to acquire, store, and transmit information. The firm manufactures spintronic products including sensors and couplers that are used to acquire and transmit data in industrial, scientific, and medical applications.. The company was founded by James M. Daughton in 1989 and is headquartered in Eden Prairie, MN.
			"
NVTA,"
				Invitae Corp. engages in the provision of genetic information into mainstream medical practice. It includes comprehensive panels for hereditary conditions in cancer, cardiology, neurology, pediatric, and rare diseases. The company was founded by Randal W. Scott and Sean E. George on January 13, 2010 and is headquartered in San Francisco, CA.
			"
NVRO,"
				Nevro Corp. engages in the provision of medical devices. The firm focuses on providing products that improve the quality of life of patients suffering from debilitating chronic pain. It develops and commercializes senza spinal cord stimulation system, an evidence-based neuromodulation platform for the treatment of chronic pain. The company was founded by Konstantinos Alataris in March 2006 and is headquartered in Redwood City, CA.
			"
NWLI,"
				National Western Life Group, Inc. is a holding company, which engages in the provision of life insurance services. It operates through the following business segments: Domestic Insurance Operations and International Insurance Operations. The Domestic Insurance Operations segment includes annuities, universal life insurance, and traditional life insurance, which include both term and whole life products. The International Insurance Operations segment focuses on foreign nationals in upper socioeconomic classes. It offers a broad portfolio of individual whole life, universal life and term insurance plans, and annuities, including supplementary riders. The company was founded on October 1, 2015 and is headquartered in Austin, TX. . 
			"
NWBI,"
				Northwest Bancshares, Inc. is a holding company. It offers personal & business banking products including employee benefits, investment management services, insurance and trust. It engages in collecting deposits and making loans secured by various types of collateral, including real estate and other assets. The company was founded on June 29, 2001 and is headquartered in Warren, PA.
			"
NWHM,"
				The New Home Co. , Inc. designs, constructs and sells homes. It operates through following two segments: Homebuilding and Fee Building. The Homebuilding segment acquires and develops land; and constructs and sells single-family attached and detached homes. The Fee Building segment includes building homes and managing construction related activities. The company was founded by Joseph D. Davis, Thomas Redwitz, Wayne J. 
			"
NWFL,"
				Norwood Financial Corp. operates as a bank holding company. It offers a variety of personal and business credit services, trust, investment products and real estate settlement services to the consumers, businesses, non-profit organizations and municipalities in each of the communities through its subsidiary Wayne Bank. The company was founded in 1870 and is headquartered in Honesdale, PA.
			"
NWE,"
				NorthWestern Corp. engages in generating and distributing electricity and natural gas. It operates through the following segments: Electric Utility Operations, Natural Gas Operations, and All Other. The Electric Utility Operations segment includes generation, transmission, and distribution of electric utility business as a vertically integrated generation transmission and distribution utility. The Natural Gas Operations segment comprises production, storage, transmission, and distribution of natural gas. The All Other segment consists of unallocated corporate costs. The company was founded in November 1923 and is headquartered in Sioux Falls, SD. . 
			"
NWL,"
				Newell Brands, Inc. engages in the manufacture, marketing, and sale of consumer and commercial products. It operates through the following segments: Appliances and Cookware; Food and Commercial, Home and Outdoor Living; and Learning and Development. The Appliances and Cookware segment includes household products, including kitchen appliances, gourmet cookware, bakeware and cutlery. The Food and Commercial segment refers to, food storage and home storage products and fresh preserving products, vacuum sealing products, commercial cleaning and maintenance solutions, hygiene systems and material handling solutions. The Home and Outdoor Living segment consists of products for outdoor and outdoor-related activities, home fragrance products and connected home and security. The Learning and Development segment deals with writing instruments, including markers and highlighters, pens and pencils; art products; activity-based adhesive and cutting products; labeling solutions; baby gear and infant care products. The company was founded in 1903 and is headquartered in Atlanta, GA. 
			"
NWN,"
				Northwest Natural Holding Co. operates through its subsidiaries, which engages in the local distribution of gas and water. It supplies natural gas to residential, commercial, and industrial customers in Oregon and southwest Washington. The company is headquartered in Portland, OR.
			"
NWS,"
				News Corp. engages in the creation and distribution of media, news, education, and information services. It operates through the following segments: News and Information Services, Book Publishing, Digital Real Estate Services, Subscription Video Services, and Other. The News and Information Services segment consists of Dow Jones, News Corp Australia, News UK, the New York Post, and News America Marketing. The Book Publishing segment consists of HarperCollins which publishes and supply consumer books through print, digital, and audio formats. The Digital Real Estate Services segment offers property and property-related advertising and services as well as financial services. The Subscription Video Services segment provides video sports, entertainment, and news services to pay-TV subscribers, and other commercial licensees via cable, satellite and Internet Protocol, and distribution. The Other segment refers to general corporate overhead expenses, corporate strategy group, and costs related to the U. 
			"
NWSA,"
				News Corp. engages in the creation and distribution of media, news, education, and information services. It operates through the following segments: News and Information Services, Book Publishing, Digital Real Estate Services, Subscription Video Services, and Other. The News and Information Services segment consists of Dow Jones, News Corp Australia, News UK, the New York Post, and News America Marketing. The Book Publishing segment consists of HarperCollins which publishes and supply consumer books through print, digital, and audio formats. The Digital Real Estate Services segment offers property and property-related advertising and services as well as financial services. The Subscription Video Services segment provides video sports, entertainment, and news services to pay-TV subscribers, and other commercial licensees via cable, satellite and Internet Protocol, and distribution. The Other segment refers to general corporate overhead expenses, corporate strategy group, and costs related to the U. 
			"
NX,"
				Quanex Building Products Corp. engages in the manufacture of components sold to original equipment manufacturers in the building products industry. It also designs and produces energy-efficient fenestration products in addition to kitchen and bath cabinet components. The company operates through the following segments: North American Engineered Components, European Engineered Components, North American Cabinet Components, Unallocated Corporate and Other. The North American Engineered Components segment focuses on vinyl profiles, insulating glass spacers, screens and other fenestration components. The European Engineered Components segment comprises United Kingdom-based vinyl extrusion business, manufacturing vinyl profiles and conservatories, and the European insulating glass business manufacturing spacers. The North American Cabinet Components segment includes woodcraft. The Unallocated Corporate and Other segment comprises transaction expenses, stock-based compensation, long-term incentive awards based on the performance of its common stock and other factors, certain severance and legal costs not deemed to be allocable to all segments, depreciation of corporate assets, interest expense, other, net, income taxes and inter-segment eliminations. 
			"
NXPI,"
				NXP Semiconductors NV is a holding company, which engages in the provision of semiconductor solutions. It focuses on high performance mixed signal (HMPS), which delivers high performance mixed signal solutions to its customers to satisfy their system and sub-systems needs across the application areas such as automotive, identification, mobile, consumer, computing, wireless infrastructure, lighting and industrial, and software solutions for mobile phones. Its products include Arm Processors, Arm MCUs, and Power Architecture. The company was founded on August 2, 2006 and is headquartered in Eindhoven, the Netherlands.
			"
NWPX,"
				Northwest Pipe Co. operates as a manufacturer of engineered steel pipe water systems in North America. It operates through the Water Infrastructure segment, which produces engineered pipeline systems including steel pipe, reinforced concrete pipe, and protective linings. These pipeline systems are primarily used in water infrastructure including drinking water systems, hydroelectric power systems, wastewater systems, industrial plant piping systems, certain structural applications and other applications. The company was founded in 1966 and is headquartered in Vancouver, WA.
			"
NXRT,"
				NexPoint Residential Trust, Inc. engages in the acquisition, management, and disposition of multifamily assets. It also focuses on providing lifestyle amenities and upgraded living spaces to low and moderate income renters in the Southeastern United States and Texas. The company was founded on September 19, 2014 and is headquartered in Dallas, TX.
			"
NXST,"
				Nexstar Media Group, Inc. operates as a television broadcasting and digital media company. It focuses on the acquisition, development and operation of television stations and interactive community websites and digital media services in the U. S. The company provides services free over-the-air programming which includes programs produced by networks with which the stations are affiliated; programs that the stations produce; and first-run and rerun syndicated programs that the stations acquire. It also provides digital publishing and content management platforms to media publishers and advertisers. Nexstar Media Group was founded by Perry A. Sook in 1996 and is headquartered in Irving, TX. 
			"
NYCB,"
				New York Community Bancorp, Inc. is a bank holding company, which engages in the provision of multi-family loans on non-luxury rent-regulated buildings that feature below-market rents. It also offers financial products and services to individuals and businesses. The company was founded on July 20, 1993 and is headquartered in Westbury, NY.
			"
NYMT,"
				New York Mortgage Trust, Inc. is a real estate investment trust, which engages in the acquisition, investment, finance and management of mortgage-related and residential housing-related assets. Its objective is to deliver long-term stable distributions to its stockholders over changing economic conditions through a combination of net interest margin and capital gains from a diversified investment portfolio. Its investment portfolio includes multi-family credit assets, single-family credit assets, agency securities, and other mortgages. The company was founded on September 26, 2003 and is headquartered in New York, NY.
			"
NYMX,"
				Nymox Pharmaceutical Corp. operates as a biopharmaceutical company, which engages in the research and development on products for the aging population. Its products include NicAlert and TobacAlert, and the NX-1207 for the treatment of low-grade localized prostate cancer. It operates through the following geographical segments: Canada, United States, and Europe. The company was founded by Paul Averback on May 30, 1995 and is headquartered in Nassau, the Bahamas.
			"
O,"
				Realty Income Corp. is a real estate company, which engages in generating dependable monthly cash dividends from a consistent and predictable level of cash flow from operations. It operates through Rental segment. The company was founded by William E. Clark, Jr. and Evelyn Joan Clark in 1969 and is headquartered in San Diego, CA.
			"
OAS,"
				Oasis Petroleum, Inc. engages in the acquisition, development, and exploration of onshore, unconventional oil and natural gas resources. It operates through the following business segments: Exploration and Production, Midstream Services, and Well Services. The Exploration and Production segment refers to the sale of oil, and natural gas production. The Midstream Services segment performs salt water gathering, disposal services, fresh water services, natural gas gathering and processing as well as crude oil gathering and transportation, and other midstream services for the oil and natural gas wells. The Well Services segment relates to the completion services for the oil and natural gas wells as well as the products sales and equipment rentals. The company was founded by Thomas B. Nusz and Taylor L. 
			"
OC,"
				Owens Corning engages in the development, manufacture, and marketing of insulation, roofing, and fiberglass composites. It operates through the following segments: Composites, Insulation and Roofing. The Composites segment manufactures, fabricates, and sells glass reinforcements in the form of fiber, and also includes vertically integrated downstream activities. The Insulation segment provides insulating products which help customers conserve energy; provide improved acoustical performance; and offer convenience of installation and use. The Roofing segment offers laminate and strip asphalt roofing shingles and other products including oxidized asphalt and roofing accessories. The company was founded on October 31, 1938 and is headquartered in Toledo, OH.
			"
NYT,"
				The New York Times Co. is a media organization, which engages in creating, collecting, and distributing news and information. It includes newspapers, print, and digital products and investments and operates through The New York Times, NYTimes.com, and mobile applications. The company was founded by Henry Jarvis Raymond and George Jones on September 18, 1851 and is headquartered in New York, NY.
			"
OCUL,"
				Ocular Therapeutix, Inc. is a biopharmaceutical company, which engages in the development and commercialization of therapies for diseases and conditions of the eye. Its product pipeline includes Dextenza, OTX-TP, and OTX-TIC. The company was founded by Amarpreet S. Sawhney and Farhad Khosravi on September 12, 2006 and is headquartered in Bedford, MA.
			"
OBLN,"
				Obalon Therapeutics, Inc. focuses on developing and commercializing medical devices to treat obese and overweight people by facilitating weight loss. Its product includes medical balloon technology for weight loss therapy which consists of a capsule containing a balloon that is swallowed and then remotely inflated. The company was founded on January 2, 2008 and is headquartered in Carlsbad, CA.
			"
OCX,"
				OncoCyte Corp. is a pharmaceutical company. It is focused on the discovery, development and commercialization of novel, non-invasive, liquid biopsy diagnostics for the early detection of cancer. The company was founded in September 2009 and is headquartered in Alameda, CA.
			"
ODC,"
				Oil-Dri Corp. of America develops, manufactures, and markets sorbent products. It operates through the Retail and Wholesale Products Group; and Business to Business Products Group segments. The Retail and Wholesale Products Group segment includes mass merchandisers, wholesale clubs, drugstore chains, pet specialty retail outlets, dollar stores, retail grocery stores, distributors of industrial cleanup and automotive products, environmental service companies, and sports field product users. The Business to Business Products Group segment focuses on processors and refiners of edible oils, petroleum-based oils and biodiesel fuel; manufacturers of animal feed and agricultural chemicals; distributors of animal health and nutrition products; and marketers of consumer products. The company was founded by Nick Jaffee in 1941 and is headquartered in Chicago, IL.
			"
OCFC,"
				OceanFirst Financial Corp. operates as a savings and loan holding company, which engages in the provision of financial services. Its subsidiary OceanFirst Bank, offers commercial and residential financing solutions, wealth management, and deposit services. It has retail branches throughout the state and in metropolitan New York City along with loan production offices in New Jersey, New York City and Pennsylvania. The company is headquartered in Red Bank, NJ.
			"
ODFL,"
				Old Dominion Freight Line, Inc. engages in the provision of less-than-truckload services. The company involves in the ground and air expedited transportation, and consumer household pickup and delivery. Its services include container drayage, truckload brokerage, supply chain consulting, and warehousing. The company was founded by Earl Congdon Sr. and Lillian Congdon in 1934 and is headquartered in Thomasville, NC.
			"
ODP,"
				The ODP Corp. operates as a holding company, which engages in the provision of business services, products, and digital workplace technology solutions. It offers tools and resources to its clients to start, grow, and run their business. It operates through the following brands: Office Depot, OfficeMax, CompuCom, and Grabnd&Toy. The company was founded on June 9, 2020 and is headquartered in Boca Raton, FL.
			"
OFC,"
				Corporate Office Properties Trust, Inc. is a real estate investment trust, which acquires, develops, manages, sells, and leases out office properties and data centers. The firm operates through the following segments: Defense/Information Technology Locations, Regional Office, Wholesale Data Center, and Other. The company was founded in 1988 and is headquartered in Columbia, MD.
			"
OESX,"
				Orion Energy Systems, Inc. engages in the design, development, and trade of lighting systems, and retrofit lighting solutions. It operates through the following segments: U. S. Markets (USM); Orion Engineered Systems (OES), and Orion Distribution Services (ODS). The U. S. Markets segment produces, and sells commercial lighting, and energy management systems to the wholesale contractors. 
			"
OFG,"
				OFG Bancorp operates as a holding company, which engages in the provision of banking and financial services. It operates through the following segments: Banking, Wealth Management, and Treasury. The Banking segment includes its branches and traditional banking products such as deposits and commercial, consumer and mortgage loans. The Wealth Management segment involves in financial planning, money management and investment banking, brokerage services, insurance sales activity, corporate and individual trust and retirement services, and retirement plan administration services. The Treasury segment encompasses all its asset and liability management activities, such as purchases and sales of investment securities, interest rate risk management, derivatives, and borrowings. The company was founded in 1964 and is headquartered in San Juan, Puerto Rico.
			"
OFIX,"
				Orthofix Medical, Inc. engages in the provision of medical devices. It operates through the following business segments: Global Spine and Global Extremities. The Global Spine reporting segment offers three primary product categories: Bone Growth Therapies, Spinal Implants, and Biologics. The Bone Growth Therapies product category manufactures, distributes, and provides support services of bone growth stimulator devices that enhance bone fusion. The Spinal Implants product category designs, develops, and markets a broad portfolio of motion preservation and fixation implant products used in surgical procedures of the spine. The Biologics product category provides a portfolio of regenerative products and tissue forms that allow physicians to treat a variety of spinal and orthopedic conditions. The Global Extremities reporting segment offers products and solutions that allow physicians to successfully treat a variety of orthopedic conditions unrelated to the spine. 
			"
OFLX,"
				Omega Flex, Inc. engages in the manufacture and sale of flexible metal hose and accessories. The company offers products to numerous industries, such as steel production, fuel-handling, semi-conductor, medical, pharmaceutical, petrochemical, residential and commercial construction, and power generation. It operates products under the following trademarks: TracPipe, TracPipe CounterStrike, AutoSnap, AutoFlare, DoubleTrac, and SolarTrac. The company was founded in 1975 and is headquartered in Exton, PA.
			"
OFED,"
				Oconee Federal Financial Corp. is a holding company, which engages in the provision of financial services. It offers services related to personal banking, business banking, and mortgage lending. The company was founded on January 01, 2011 and is headquartered in Seneca, SC.
			"
OGS,"
				ONE Gas, Inc. engages in the provision of natural gas distribution services. It also offers natural gas to residential, commercial, industrial, and transportation customers. The company was founded in 1906 and is headquartered in Tulsa, OK.
			"
OGE,"
				OGE Energy Corp. is a holding company, which engages in the provision of physical delivery and related services for both electricity and natural gas. It operates through the Electric Utility and Natural Gas Midstream Operations segments. The Electric Utility segment generates, transmits, distributes, and sells electric energy in Oklahoma and Western Arkansas. The Natural Gas Midstream Operations segment involves gathering, processing, transporting, storing, and marketing of natural gas. The company was founded in August 1995 and is headquartered in Oklahoma City, OK.
			"
OII,"
				Oceaneering International, Inc. engages in the provision of engineered services and products. It operates through the following business segments: Remotely Operated Vehicles, Subsea Products, Subsea Projects, and Asset Integrity. The Remotely Operated Vehicles segment provides submersible vehicles operated from the surface to support offshore energy exploration, development and production activities. The Subsea Products segment supplies a variety of specialty subsea hardware and related services. The Subsea Projects segment provides multiservice subsea support vessels and oilfield diving and support vessel operations, primarily for inspection, maintenance and repair and installation activities. The Asset Integrity segment refers to the asset integrity management and assessment services and nondestructive testing and inspection. The company was founded in 1969 and is headquartered in Houston, TX. 
			"
OIS,"
				Oil States International, Inc. engages in the provision of specialty products and services to drilling, completion, subsea, production, and infrastructure sectors of the oil and gas industry. It operates through the following segments: Well Site Services, Downhole Technologies and Offshore or Manufactured Products. The Well Site Services segment consists of completion and drilling services such equipment and services that are used to drill for, establish, and maintain the flow of oil and natural gas from a well throughout its life cycle focuses on completion-focused equipment and services as well as land drilling services. The Downhole Technologies segment provides oil and gas perforation systems and downhole tools in support of completion, intervention, wireline and abandonment operations. The Offshore or Manufactured Products segment designs, manufactures, and markets capital equipment utilized on floating production systems, subsea pipeline infrastructure, and offshore drilling rigs and vessels, along with short-cycle and other products. The company was founded in July 1995 and is headquartered in Houston, TX. . 
			"
OKE,"
				ONEOK, Inc. engages in gathering, processing, fractionating, transporting, storing, and marketing of natural gas. It operates through the following segments: Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines. The Natural Gas Gathering and Processing segment offers midstream services to producers in North Dakota, Montana, Wyoming, Kansas and Oklahoma. The Natural Gas Liquids segment owns and operates facilities that gather, fractionate, treat and distribute NGLs and store NGL products, primarily in Oklahoma, Kansas, Texas, New Mexico and the Rocky Mountain region, which includes the Williston, Powder River and DJ Basins, where it provides midstream services to producers of NGLs and deliver those products to the two primary market centers, one in the Mid-Continent in Conway, Kansas, and the other in the Gulf Coast in Mont Belvieu, Texas. The Natural Gas Pipelines segment provides transportation and storage services to end users. The company was founded in 1906 and is headquartered in Tulsa, OK. . 
			"
OHI,"
				Omega Healthcare Investors, Inc. engages in the provision of financing and capital to the long-term healthcare industry with a particular focus on skilled nursing facilities. Its portfolio consists of long-term leases and mortgage agreements. The company was founded on March 31, 1992 and is headquartered in Hunt Valley, MD.
			"
OI,"
				O-I Glass, Inc. manufactures glass products. The firm offers products to the food and beverage sectors. The company was founded in 1929 and is headquartered in Perrysburg, OH.
			"
OLED,"
				Universal Display Corp. engages in research, development, and commercialization of organic light emitting diode, technologies, and materials. It also develops and licenses proprietary OLED technologies to manufacturers of products for display applications, such as cell phones; portable media devices; tablets; laptop computers and televisions; and specialty and general lighting products. The company was founded by Sherwin I. Seligsohn in 1994 and is headquartered in Ewing, NJ.
			"
OLLI,"
				Ollie's Bargain Outlet Holdings, Inc. is a holding company, which engages in the retail of closeouts, excess inventory, and salvage merchandise. It offers overstocks, package changes, manufacturer refurbished goods, and irregulars. The company's products include housewares, food, books and stationery, bed and bath, floor coverings, electronics and toys. Ollie's Bargain Outlet Holdings was founded by Mark Butler, Mort Bernstein, Oliver Rosenberg and Harry Coverman on July 29, 1982 and is headquartered in Harrisburg, PA.
			"
OKTA,"
				Okta, Inc. engages in the provision of identity management platform for the enterprise. It operates through United States and International geographical segments. The firm's products include single sign-on, multi factor authentication, API access management, authentication, user management, and lifecycle management. The company was founded by Todd McKinnon and J. Frederic Kerrest in 2009 and is headquartered in San Francisco, CA.
			"
OMC,"
				Omnicom Group, Inc. is a holding company, which engages in the management and provision of advertising agencies. It offers marketing and corporate communications services. The company was founded by Maxwell Dane in 1944 and is headquartered in New York, NY.
			"
OLN,"
				Olin Corp. engages in manufacturing of chemicals products. It operates through the following segments: Chlor Alkali Products and Vinyls, Epoxy, and Winchester. The Chlor Alkali Products and Vinyls segment manufactures and sells chlorine and caustic soda, ethylene dichloride and vinyl chloride monomer, methyl chloride, methylene chloride, chloroform, carbon tetrachloride, perchloroethylene, trichloroethylene and vinylidene chloride, hydrochloric acid, hydrogen, bleach products and potassium hydroxide. . The Epoxy segment produces and sells epoxy materials, which includes allyl chloride, epichlorohydrin, liquid epoxy resins and downstream products such as converted epoxy resins and additives. The Winchester segment produces and sells sporting ammunition, reloading components, small caliber military ammunition and components, and industrial cartridges. The company was founded by Franklin W. 
			"
OLP,"
				One Liberty Properties, Inc. operates as a real estate investment trust. It acquires, owns, and manages a geographically diversified portfolio of retail, industrial, office, and other properties under long term leases. Its leases are net leases and ground leases, under which the tenant is responsible for real estate taxes, insurance and ordinary maintenance and repairs. One Liberty Properties was founded on December 20, 1982 and is headquartered in Great Neck, NY.
			"
OMCL,"
				Omnicell, Inc. engages in the provision of medication management automation solutions and adherence tools for healthcare systems and pharmacies. Its solutions include intelligence; platform and interoperability; central pharmacy dispensing; medication adherence; population health; and point of care automation. The company was founded by Randall A. Lipps in September 1992 and is headquartered in Mountain View, CA.
			"
OMER,"
				Omeros Corp. operates as a biopharmaceutical company. The firm engages in the discovery, development, and commercializes of both small-molecule and protein therapeutics for large market. It also offers orphan indications targeting inflammation, coagulopathies, and disorders of the central nervous system. The company was founded by Gregory A. Demopulos and Pamela Pierce Palmer on June 16, 1994 and is headquartered in Seattle, WA.
			"
OMF,"
				OneMain Holdings, Inc. is a consumer finance company, which provides origination, underwriting and servicing of personal loans, primarily to non-prime customers. It operates through the following the Consumer and Insurance, and Other segments. The Consumer and Insurance segment comprises of service secured and unsecured personal loans, voluntary credit and non-credit insurance, and related products through its combined branch network, digital platform, and centralized operations. The Other segment consists of the liquidation of SpringCastle Portfolio activities and non-orginating operations. The company was founded on August 5, 2013 and is headquartered in Evansville, IN.
			"
OMEX,"
				Odyssey Marine Exploration, Inc. engages in the discovery, development, and extraction of deep-ocean minerals. It focuses on Exploraciones Oceanicas and Bismarck Gold projects. The company was founded by Gregory P. Stemm and John C. Morris in 1994 and is headquartered in Tampa, FL.
			"
OMI,"
				Owens & Minor, Inc. engages in the provision of healthcare solutions. It operates through the Global Solutions and Global Products segments. The Global Solutions segment comprises of United States distribution, outsourced logistics, and value-added services business. The Global Products segment manufactures and sources medical surgical products through the production and kitting operations. The company was founded by Otho O. Owens and G. Gilmer Minor in 1882 and is headquartered in Mechanicsville, VA. 
			"
ON,"
				ON Semiconductor Corp. engages in the design, manufacture, and marketing of portfolio of semiconductor components. It operates through the following segments: Power Solutions Group, Advanced Solutions Group, and Intelligent Sensing Group. The Power Solutions Group segment offers discrete, module, and semiconductor products that perform multiple application functions, including power switching, power conversion, signal conditioning, circuit protection, signal amplification, and voltage reference functions. The Advanced Solutions Group segment designs and develops analog, mixed-signal, advanced logic, ASSPs and ASICs, Wi-Fi and power solutions for a broad base of end-users in the automotive, consumer, computing, industrial, communications, medical and aerospace/defense markets. The Intelligent Sensing Group segment includes designs and develops CMOS and CCD image sensors, as well as proximity sensors, image signal processors, single photon detectors, including SiPM and SPAD arrays, as well as actuator drivers for autofocus and image stabilization for a broad base of end-users in the automotive, industrial, consumer, wireless, medical and aerospace/defense markets. . The company was founded on August 4, 1999 and is headquartered in Phoenix, AZ. 
			"
ONB,"
				Old National Bancorp is financial holding company, which engages in the provision of financial and banking solutions. The Community Banking segment provides a range of services products and services as commercial, real estate and consumer loans, time deposits, checking and savings accounts, cash management, brokerage, trust, and investment advisory services. The company was founded in 1982 and is headquartered in Evansville, IN.
			"
ONVO,
ONDK,"
				On Deck Capital, Inc. engages in online business lending. It offers financing solution for small businesses, including short term loans, long term loans and lines of credit. The company was founded on May 4, 2006 and is headquartered in New York, NY.
			"
OOMA,"
				Ooma, Inc. engages in the provision of platform for cloud-based communications solutions, smart security and other connected services. It helps create smart workplaces and homes by providing communications, monitoring, security, automation, productivity, and networking infrastructure applications. Its products and services include Ooma business and Ooma residential. The Ooma business offers small business phone service, and enterprise communications. The Ooma residential deals with phone services, and smart security; and Talkatone mobile app. The company was founded by Andrew Frame, Dennis Peng, and Michael Cerda on November 19, 2003 and is headquartered in Sunnyvale, CA. . 
			"
OPK,"
				OPKO Health, Inc. engages in the provision of healthcare services. It operates through the following segments: Diagnostics, Pharmaceuticals, and Corporate. The Diagnostics segment include clinical laboratory operations of BioReference, as well as point-of-care operations. The Pharmaceuticals segment includes comprises pharmaceutical operations in Chile, Mexico, Ireland, Israel, and Spain and pharmaceutical research and development operations. The company was founded in October 1991 and is headquartered in Miami, FL.
			"
ONE,"
				OneSmart International Education Group Ltd. is a holding company and operates as an emerging growth company. The company engages in the enhancing the learning abilities of students. It conducts operations through its subsidiaries. OneSmart International Education was founded by Zhang Xi in January 2008 and is headquartered in Shanghai, China.
			"
OPY,"
				Oppenheimer Holdings, Inc. engages as a middle-market investment bank and full service broker-dealer. It operates through the following segments: Private Client, Asset Management, Capital Markets, and Corporate/Other. The Private Client segment consists of commissions and a proportionate amount of fee income earned on assets under management (AUM), net interest earnings on client margin loans and cash balances, fees from money market funds, custodian fees, net contributions from stock loan activities and financing activities, and direct expenses. The Asset Management segment comprises of fee income earned on AUM from investment management services of Oppenheimer Asset Management Inc. The Capital Markets segment offers investment banking, institutional equities sales, trading, and research, taxable fixed income sales, trading, and research, public finance and municipal trading. The Corporate/Other segment pertains to legal, compliance, accounting, and internal audit activities. The company was founded in 1881 and is headquartered in New York, NY. 
			"
OPOF,"
				Old Point Financial Corp. operates as a bank holding company, which engages in the provision of banking services through its subsidiaries. It also involves in service bank, which offers financial services, from free checking and commercial services to home equity products. The company was founded on February 16, 1984 and is headquartered in Hampton, VA.
			"
OPNT,"
				Opiant Pharmaceuticals, Inc. engages in the development of pharmaceutical solutions for common addictions and related disorders. It focuses on developing treatment to reverse opioid overdoses, treatment for overweight and obese patients with binge eating disorder and treatment for patients with Bulimia Nervosa. Its principal product Naloxone is a medicine which is available through injection can reverse the overdose of prescription and illicit opioids. Opiant Pharmaceuticals was founded on June 21, 2005 and is headquartered in Santa Monica, CA.
			"
ORC,"
				Orchid Island Capital, Inc. is a finance company. The firm engages in the investment in residential mortgage-backed securities (RMBS). Its portfolio consists of the following Agency RMBS: traditional pass-through Agency RMBS and structured Agency RMBS. The pass-through Agency RMBS invest in pass-through securities, which are securities secured by residential real property. The structured Agency RMBS involves collateralized mortgage obligations, interest only securities, inverse interest only securities and principal only securities. The company was founded on August 17, 2010 and is headquartered in Vero Beach, FL. . 
			"
ORA,"
				Ormat Technologies, Inc. is a holding company, which engages in the provision of geothermal and recovered energy power business. It operates through the following segments: Electricity, Products, and Energy Storage and Management Services (ESMS). The Electricity segment focuses in the sale of electricity from the company's power plants pursuant to PPAs. The Product segment involves in the manufacture, including design and development, of turbines and power units for the supply of electrical energy and in the associated construction of power plants utilizing the power units manufactured by the company to supply energy from geothermal fields and other alternative energy sources. The ESMS segment comprises battery energy storage systems as a service and management of curtailable customer loads under contracts with U. S. retail energy providers and directly with large commercial and industrial customers. 
			"
ORBC,"
				ORBCOMM, Inc. engages in the provision of network connectivity, devices, device management, and web reporting applications. Its products are designed to track, monitor, control and enhance security for a variety of assets, such as heavy equipment; fixed asset monitoring; government and homeland security; and in industries for manufacturing, warehousing, and supply chain management. It operates through the following geographical segments: United States, South America, Japan, Europe, and Other. The company was founded on April 4, 2001 and is headquartered in Rochelle Park, NJ.
			"
ORCC,"
				Owl Rock Capital Corp, non traded business development company, seeks investment opportunities in middle market companies located in the US with an EBITDA of $10 to $250 million and annual revenue of $50 million to $2.5 billion. It focuses on broad range of sectors including business services, healthcare services, pharma & healthcare technology, aerospace & defences, software & technology and manufacturing & industrials. The fund provides financing in the form of senior secured or unsecured loans, subordinated loans or mezzanine loans and a lesser extent, equity-related securities and warrants for growth, acquisitions, market or product expansion, re-financings and recapitalizations. Its investment size ranging from $20 to $250 million and it also acts as a lead investor.
			"
ORCL,"
				Oracle Corp. engages in the provision of products and services that address all aspects of corporate information technology environments. It operates through the following business segments: Cloud and License, Hardware, and Services. The Cloud and License segment markets, sells, and delivers applications, platform, and infrastructure technologies. The Hardware segment provides hardware products and hardware-related software products including Oracle Engineered Systems, servers, storage, industry-specific hardware, operating systems, virtualization, management and other hardware related software, and related hardware support. The Services segment offers consulting, advanced support, and education services. The company was founded by Lawrence Joseph Ellison, Robert Nimrod Miner and Edward A. Oates on June 16, 1977 and is headquartered in Redwood City, CA. 
			"
ORN,"
				Orion Group Holdings, Inc. engages in the provision of specialty construction services in the building, industrial, and infrastructure sectors. It operates through the Marine and Concrete segments. The Marine segment includes the restoration, maintenance, dredging, and repair of marine transportation facilities, pipelines, bridges and causeways and environmental structures. The Concrete segment involves cement pouring for products such as columns, elevated beams, sidewalks, ramps and tilt walls. The company was founded in 1994 and is headquartered in Houston, TX.
			"
