Ticker,Description
JKHY,"Jack Henry & Associates, Inc.  is a technology company and payment processing services for the financial services industry. It serves more than 9,000 customers nationwide, and operates through three primary brands. Headquartered in Monett, Missouri, JHA made $1.55 billion in annual revenue during fiscal 2019."
J,"Jacobs Engineering Group Inc. (NYSE: J) is an American international technical professional services firm. The company provides technical, professional and construction services, as well as scientific and specialty consulting for a broad range of clients globally including companies, organizations, and government agencies. Its worldwide annual revenue reached nearly $15 billion in the 2018 fiscal year. Jacobs has consistently ranked No. 1 on both Engineering News-Record (ENR)'s 2018/2019/2020 Top 500 Design Firms and Trenchless Technology’s 2018/2019 Top 50 Trenchless Engineering Firms."
JBHT,"J.B. Hunt Transport Services, Inc. is a transportation and logistics company based in Lowell, Arkansas. J.B. Hunt was founded by Johnnie Bryan Hunt and Johnelle Hunt in Arkansas on August 10, 1961. By 1983, J.B. Hunt had grown into the 80th largest trucking firm in the U.S. and earned $623.47 million in revenue. At that time J.B. Hunt was operating 550 tractors, 1,049 trailers, and had roughly 1,050 employees. J.B. Hunt primarily operates large semi-trailer trucks and provides transportation services throughout the continental U.S., Canada and Mexico. The company currently employs over 24,000 and operates more than 12,000 trucks. The company's fleet consists of over 100,000 trailers and containers."
SJM,"The J. M. Smucker Company, also known as Smucker and Smucker's, is an American manufacturer of jam, peanut butter, jelly, fruit syrups, beverages, shortening, ice cream toppings, oils, and other products in North America. Smucker's headquarters are located in Orrville, Ohio. It was founded in 1897."
JNJ,"Johnson & Johnson is an American multinational corporation founded in 1886 that develops medical devices, pharmaceutical, and consumer packaged goods. Its common stock is a component of the Dow Jones Industrial Average and the company is ranked No. 37 on the 2018 Fortune 500 list of the largest United States corporations by total revenue. Johnson & Johnson is one of the world's most valuable companies. Johnson & Johnson is headquartered in New Brunswick, New Jersey, the consumer division being located in Skillman, New Jersey. The corporation includes some 250 subsidiary companies with operations in 60 countries and products sold in over 175 countries. Johnson & Johnson had worldwide sales of $70.1 billion during calendar year 2015. Johnson & Johnson's brands include numerous household names of medications and first aid supplies. Among its well-known consumer products are the Band-Aid Brand line of bandages, Tylenol medications, Johnson's Baby products, Neutrogena skin and beauty products, Clean & Clear facial wash and Acuvue contact lenses."
JCI,"Johnson Controls International plc is an American Irish-domiciled multinational conglomerate headquartered in Cork, Ireland, that produces fire, HVAC, and security equipment for buildings. As of mid-2019, it employed 105,000 people in around 2,000 locations across six continents. As of 2017, it was listed as 389th in the Fortune Global 500; in 2017, it became ineligible for the Fortune 500, as it was headquartered outside the U.S.The company was formed via the merger of American company Johnson Controls with Tyco International, announced on 25 January 2016. The merger led to the avoidance of U.S. taxes on its foreign market operations and a financial windfall for the CEO of Johnson Controls at that time, Alex Molinaroli. As of November 2018, Johnson Control's tax inversion to Ireland is the 3rd largest U.S. tax inversion in history."
JPM,"JPMorgan Chase & Co. is an American multinational investment bank and financial services holding company headquartered in New York City. JPMorgan Chase is ranked by S&P Global as the largest bank in the United States and the seventh largest bank in the world by total assets, with total assets of US$3.213 trillion. It is also the world's most valuable bank by market capitalization. JPMorgan Chase is incorporated in Delaware.As a ""Bulge Bracket"" bank, it is a major provider of various investment banking and financial services. It is one of America's Big Four banks, along with Bank of America, Citigroup, and Wells Fargo. JPMorgan Chase is considered to be a universal bank and a custodian bank. The J.P. Morgan brand, is used by the investment banking, asset management, private banking, private wealth management, and treasury services divisions. Fiduciary activity within private banking and private wealth management is done under the aegis of JPMorgan Chase Bank, N.A.—the actual trustee. The Chase brand is used for credit card services in the United States and Canada, the bank's retail banking activities in the United States, and commercial banking. Both the retail and commercial bank and the bank's corporate headquarters are currently located at 383 Madison Avenue in Midtown Manhattan, New York City, while the prior headquarters building directly across the street, 270 Park Avenue, is demolished and replaced with a new building. The current company was originally known as Chemical Bank, which acquired Chase Manhattan and assumed that company's name. The present company was formed in 2000, when Chase Manhattan Corporation merged with J.P. Morgan & Co.As of 2020, the asset management arm of the bank has US$3.37 trillion in assets under management, while its investment and corporate bank arm holds US$27.447 trillion in assets under custody. At US$45.0 billion in assets under management, the hedge fund unit of JPMorgan Chase is the third largest hedge fund in the world."
JNPR,"Juniper Networks, Inc. is an American multinational corporation headquartered in Sunnyvale, California. The company develops and markets networking products, including routers, switches, network management software, network security products, and software-defined networking technology. The company was founded in 1996 by Pradeep Sindhu, with Scott Kriens as the first CEO, who remained until September 2008. Kriens has been credited with much of Juniper's early market success. It received several rounds of funding from venture capitalists and telecommunications companies before going public in 1999. Juniper grew to $673 million in annual revenues by 2000. By 2001 it had a 37% share of the core routers market, challenging Cisco's once-dominant market-share. It grew to $4 billion in revenues by 2004 and $4.63 billion in 2014. Juniper appointed Kevin Johnson as CEO in 2008, Shaygan Kheradpir in 2013 and Rami Rahim in 2014. Juniper Networks originally focused on core routers, which are used by internet service providers (ISPs) to perform IP address lookups and direct internet traffic. Through the acquisition of Unisphere, in 2002, the company entered the market for edge routers, which are used by ISPs to route internet traffic to individual consumers. In 2003, Juniper entered the IT security market with its own JProtect security toolkit before acquiring security company NetScreen Technologies the following year. In the early 2000s, Juniper entered the enterprise segment, which accounted for one-third of its revenues by 2005. As of 2014, Juniper has been focused on developing new software-defined networking products."
KSU,"Kansas City Southern (KCS) (NYSE: KSU) is a Delaware-registered transportation holding company with railroad investments in the United States, Mexico and Panama. The KCS rail network includes about 6,700 miles (10,800 km) of track in the U.S. and Mexico.  KCS' primary U.S. holding is the Kansas City Southern Railway (KCS), a Class I railroad that operates about 3,400 route miles (5,472 km) in 10 states in the midwestern and southeastern United States. KCS's major hubs include Kansas City, Missouri, Shreveport, Louisiana, New Orleans, Dallas and Houston. Among Class I railroads, KCS has the shortest route between Kansas City, the second-largest rail hub in the country, and the Gulf of Mexico.KCS' primary international holding is Kansas City Southern de México (KCSM), which  operates about 3,300 route miles (5,311 km) in 15 states in northeastern, central, southeast-central and southwest-central Mexico. KCSM reaches the Gulf of Mexico ports of Tampico, Altamira, and Veracruz, and the Pacific Ocean deepwater container port of Lázaro Cárdenas. KCS obtained 100% of ownership of KCSM in 2005, making KCS the only Class I Railroad to own track in Mexico's.KCS international holdings also include a 50% interest in Panama Canal Railway Company (PCRC), which operates the Panama Canal Railway. providing ocean-to-ocean freight and passenger service along the Panama Canal. PCRC provides ocean-to-ocean transshipment service between the Atlantic and Pacific oceans. The 47.6-mile (76.6 km) railroad serves as an  intermodal line for world commerce and complements the existing transportation infrastructure provided by the Canal, the Colón Free Trade Zone and the Pacific and Atlantic ports. PCRC's wholly owned subsidiary, Panarail Tourism, offers passenger service for business commuters, tourists and private charters.Patrick J. Ottensmeyer  was named President in April 2015 and CEO in June 2016, succeeding David Starling.   Ottensmeyer had served as Executive Vice President of Sales and Marketing and Chief Financial Officer. He was named Railroader of the Year by Railway Age for 2020."
K,"The Kellogg Company, doing business as Kellogg's, is an American multinational food manufacturing company headquartered in Battle Creek, Michigan, United States. Kellogg's produces cereal and convenience foods, including crackers and toaster pastries and markets their products by several well known brands including Corn Flakes, Frosted Flakes, Pringles, Eggo, and Cheez-It. Kellogg's mission statement is ""Nourishing families so they can flourish and thrive.""Kellogg's products are manufactured and marketed in over 180 countries. Kellogg's largest factory is at Trafford Park in Trafford, Greater Manchester, United Kingdom, which is also the location of its UK headquarters. Other corporate office locations outside of Battle Creek include Chicago, Dublin (European Headquarters), Shanghai, and Querétaro City. Kellogg's holds a Royal Warrant from Queen Elizabeth II and the Prince of Wales."
KEY,"KeyBank, the primary subsidiary of KeyCorp, is a regional bank headquartered in Cleveland and is the only major bank based in Cleveland. KeyBank is 29th on the list of largest banks in the United States. Key's customer base spans retail, small business, corporate, and investment clients.  KeyBank maintains 1,197 branches and 1,572 ATMs, which are in Alaska, Colorado, Connecticut, Delaware, Florida, Idaho, Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Michigan, Minnesota, New Jersey, New York, Ohio, Oregon, Pennsylvania, Rhode Island, Texas, Utah, Vermont, Virginia, Washington, D.C. and Washington. KeyCorp maintains business offices in 39 states. Key ranked 412th on the 2020 Fortune 500 list based on its 2019 revenue."
KEYS,"Keysight Technologies, or Keysight, is an American company that manufactures electronics test and measurement equipment and software.  In 2014, Keysight was spun off from Agilent Technologies, taking with it the product lines focused on electronics and radio, leaving Agilent with the chemical and  bio-analytical products.The name is a blend of key and insight, and was chosen to convey that the company ""unlocks"" ""critical or key insights."""
KMB,"Kimberly-Clark Corporation is an American multinational personal care corporation that produces mostly paper-based consumer products. The company manufactures sanitary paper products and surgical & medical instruments. Kimberly-Clark brand name products include Kleenex facial tissue, Kotex feminine hygiene products, Cottonelle, Scott and Andrex toilet paper, Wypall utility wipes, KimWipes scientific cleaning wipes and Huggies disposable diapers and baby wipes. Founded in Neenah, Wisconsin, in 1872 and based in the Las Colinas section of Irving, Texas since 1985, the company operated its own paper mills around the world for decades, but closed the last of those in 2012. With recent annual revenues topping $18 billion per year, Kimberly-Clark is regularly listed among the Fortune 500. As of March 2020, the company had approximately 40,000 employees."
KIM,"Kimco Realty Corporation is a real estate investment trust that invests in shopping centers. As of March 31, 2020, the company owned interests in 401 shopping centers, comprising 70 million square feet of leasable space."
KMI,"Kinder Morgan, Inc. is one of the largest energy infrastructure companies in North America.  The company specializes in owning and controlling oil and gas pipelines and terminals.Kinder Morgan owns an interest in or operates approximately 85,000 miles (137 000 km) of pipelines and 152 terminals.  The company's pipelines transports natural gas, refined petroleum products, crude oil, carbon dioxide and more. Kinder Morgan also stores or handles a variety of products and materials at their terminals such as gasoline, jet fuel, ethanol, coal, petroleum coke and steel.The company has approximately 72,000 miles (115 900 km) of natural gas pipelines and moves about 38 percent of the natural gas consumed in the United States. Kinder Morgan is also the largest independent terminal operator and the largest independent transporter of petroleum products in North America. The company's CO2 division provides carbon dioxide (CO2) for enhanced oil recovery projects in North America.The company is headquartered in Houston, Texas."
KLAC,"KLA Corporation is a capital equipment company based in Milpitas, California. It supplies process control and yield management systems for the semiconductor industry and other related nanoelectronics industries. The company's products and services are intended for all phases of wafer, reticle, integrated circuit (IC) and packaging production, from research and development to final volume manufacturing."
KHC,"The Kraft Heinz Company (KHC), commonly known as Kraft Heinz, is an American food company formed by the merger of Kraft Foods and Heinz and is co-headquartered in Chicago, Illinois, and Pittsburgh, Pennsylvania. Kraft Heinz is the third-largest food and beverage company in North America and the fifth-largest in the world with $25.0 billion in annual sales as of 2019.In addition to Kraft and Heinz, over 20 other brands are part of the company's profile including Boca Burger; Gevalia; Grey Poupon, Oscar Mayer, Philadelphia Cream Cheese, Planters, Primal Kitchen, and Wattie's of which eight have total individual sales of over $1 billion. Kraft Heinz ranked No. 114 in the 2018 Fortune 500 list of the largest United States corporations based on 2017 total revenue."
KR,"The Kroger Company, or simply Kroger, is an American retail company founded by Bernard Kroger in 1883 in Cincinnati, Ohio. It is the United States' largest supermarket by revenue ($121.16 billion for fiscal year 2019), and the second-largest general retailer (behind Walmart). Kroger is also the fifth-largest retailer in the world and the fourth largest American-owned private employer in the United States. Kroger is ranked #23 on the Fortune 500 rankings of the largest United States corporations by total revenue.As of 15 August 2020, Kroger operates, either directly or through its subsidiaries, 2,752 supermarkets and multi-department stores. Kroger's headquarters are in downtown Cincinnati. It maintains markets in 35 states and the District of Columbia, with store formats that include hypermarkets, supermarkets, superstores, department stores, and 170 jewelry stores (782 convenience stores were sold to EG Group in 2018). Kroger-branded grocery stores are located in the Midwestern and Southern United States.  Kroger operates 35 food processing or manufacturing facilities, 1,575 supermarket fuel centers, 2,258 pharmacies, and 222 The Little Clinic in-store medical clinics.Kroger's employees are mostly unionized collective bargaining agreements, and many are represented by the United Food and Commercial Workers (UFCW)."
LB,"L Brands, Inc. (formerly known as Limited Brands, Inc. and The Limited, Inc.) is an American fashion retailer based in Columbus, Ohio. Its flagship brands include Victoria's Secret and Bath & Body Works. L Brands posted $12.914 billion in revenue in 2019, and was listed as 248 on the 2020 Fortune 500 list of largest United States companies by revenue.In February 2020, L Brands announced the planned sale of its Victoria Secret division to Sycamore Partners, private equity firm. Under the agreement, Sycamore Partners would gain a 55% controlling stake in Victoria's Secret while L Brands would keep a 45% stake, leaving Bath & Body Works to become L Brand's sole business.  The sale fell through in May 2020, although Wexner did step down as CEO as planned, replaced by Andrew Meslow."
LHX,"L3Harris Technologies (L3Harris) is an American technology company, defense contractor and information technology services provider that produces C6ISR systems and products, wireless equipment, tactical radios, avionics and electronic systems, night vision equipment, and both terrestrial and spaceborne antennas for use in the government, defense, and commercial sectors. They specialize in surveillance solutions, microwave weaponry, and electronic warfare. It was formed from the merger of L3 Technologies (formerly L-3 Communications) and Harris Corporation on June 29, 2019, and is expected to be the sixth-largest defense contractor in the world."
LH,"Laboratory Corporation of America Holdings, more commonly known as LabCorp, is an American S&P 500 company headquartered in Burlington, North Carolina. It operates one of the largest clinical laboratory networks in the world, with a United States network of 36 primary laboratories. Before a merger with National Health Laboratory in 1995, the company operated under the name Roche BioMedical. LabCorp performs its largest volume of specialty testing at its Center for Esoteric Testing in Burlington, North Carolina, where the company is headquartered. As of 2018, LabCorp processes 2.5 million lab tests weekly.LabCorp was an early pioneer of genomic testing using polymerase chain reaction (PCR) technology, at its Center for Molecular Biology and Pathology in Research Triangle Park, North Carolina, where it also performs other molecular diagnostics. It also does oncology testing, human immunodeficiency virus (HIV) genotyping and phenotyping.LabCorp also operates the National Genetics Institute, Inc. (NGI) in Los Angeles, California which develops PCR testing methods.LabCorp's ViroMed facility, originally in Minnetonka, Minnesota until closing this site in 2013, is now housed in Burlington, NC and performs real-time PCR microbial testing using laboratory-developed assays. LabCorp also provides testing in Puerto Rico and, outside the United States, in three Canadian provinces.LabCorp utilizes a fleet of eight Pilatus PC-12 aircraft on nightly runs from Burlington, NC for use on the East Coast. Prior to the acquisition of PC-12 aircraft LabCorp utilized seven PA-31-350's."
LRCX,"Lam Research Corporation is an American corporation that engages in the design, manufacture, marketing, and service of semiconductor processing equipment used in the fabrication of integrated circuits. Its products are used primarily in front-end wafer processing, which involves the steps that create the active components of semiconductor devices (transistors, capacitors) and their wiring (interconnects). The company also builds equipment for back-end wafer-level packaging (WLP), and for related manufacturing markets such as for microelectromechanical systems (MEMS). Lam Research was founded in 1980 by Dr. David K. Lam and is headquartered in Fremont, California, in the Silicon Valley. As of 2018, it was the second largest manufacturer in the Bay Area, after Tesla."
LW,"Lamb Weston Holdings, Inc. is an American food processing company that is one of the world's largest producers and processors of frozen french fries and other frozen potato products.  It is headquartered in Eagle, Idaho, a suburb of Boise."
LVS,"Las Vegas Sands Corporation is an American casino and resort company based in Paradise, Nevada, United States. Its resorts feature accommodations, gaming and entertainment, convention and exhibition facilities, restaurants and clubs, as well as an art and science museum in Singapore. It has several resorts in the United States and Asia. Among its properties in the United States are two resorts on the Las Vegas Strip: The Venetian and The Palazzo. In Asia, the Marina Bay Sands located in Singapore is the most recent addition to the company's portfolio. Through its majority-owned subsidiary Sands China, the company owns several properties in Macau, including the Sands Macao, Sands Cotai Central, The Venetian Macao, The Plaza Macao, Four Seasons Hotel Macao, and The Parisian Macao. It is the largest casino company worldwide."
LEG,"Leggett & Platt (L&P), based in Carthage, Missouri, is a diversified manufacturer (and member of the S&P 500 Index) that designs and produces various engineered components and products that can be found in most homes and automobiles. The firm was founded in 1883, and consists of 15 business units, 23,000 employee-partners, and 145 manufacturing facilities located in 18 countries."
LDOS,"Leidos, formerly known as Science Applications International Corporation (SAIC), is an American Defense, Aviation, Information Technology (Lockheed Martin IS&GS), and Biomedical Research company headquartered in Reston, Virginia, that provides scientific, engineering, systems integration, and technical services. Leidos merged with Lockheed Martin's IT sector in August 2016 for Information Systems & Global Solutions business to create the defense industry’s largest IT services provider. The Leidos-Lockheed Martin merger is one of the biggest transactions thus far in the consolidation of a defense sector. Leidos works extensively with the United States Department of Defense (4th largest DoD contractor FY2012), the United States Department of Homeland Security, and the United States Intelligence Community, including the NSA, as well as other U.S. government civil agencies and selected commercial markets."
LEN,"Lennar Corporation is a home construction and real estate company based in Miami, Florida. In 2017 the company was the largest home construction company in the United States after its purchase of CalAtlantic Homes. The company is ranked 154th on the Fortune 500 as of 2019. The company operates in 21 states and owns Rialto Capital Management, the sponsor of six private equity funds that invest in real estate and an originator commercial mortgage loans for securitization. The company also developed and retains ownership interests in 53 apartment communities. The name Lennar is a portmanteau of the first names of two of the company's founders, Leonard Miller and Arnold Rosen."
LLY,"Eli Lilly and Company is an American pharmaceutical company headquartered in Indianapolis, Indiana, with offices in 18 countries. Its products are sold in approximately 125 countries. The company was founded in 1876 by, and named after, Col. Eli Lilly, a pharmaceutical chemist and veteran of the American Civil War.Lilly's notable achievements include being the first company to mass-produce the polio vaccine developed by Jonas Salk, and insulin. It was one of the first pharmaceutical companies to produce human insulin using recombinant DNA including Humulin (insulin medication), Humalog (insulin lispro), and the first approved biosimilar insulin product in the US, Basaglar (insulin glargine).Lilly is currently the largest manufacturer of psychiatric medications and produces Prozac (fluoxetine), Dolophine (methadone), Cymbalta (duloxetine), and Zyprexa (olanzapine). The company is ranked 123rd on the 2019 Fortune 500. It is ranked 221st on the Forbes Global 2000 list of the largest public companies in the world and 252nd on the Forbes list of America's Best Employers.Eli Lilly is a full member of the Pharmaceutical Research and Manufacturers of America and the European Federation of Pharmaceutical Industries and Associations (EFPIA).As of 1997, it was the largest corporation and the largest charitable benefactor in Indiana."
LNC,"Lincoln (formally the Lincoln Motor Company) is the luxury vehicle division of American automobile manufacturer Ford.  Marketed among the top luxury vehicle brands in the United States for nearly its entire existence, Lincoln has competed closely against its General Motors counterpart Cadillac.  The division has the distinction of establishing the personal luxury car segment with the 1940 Lincoln Continental; more recently, the 1998 Lincoln Navigator would be the first full-size luxury SUV. Lincoln Motor Company was founded in 1917 by Henry M. Leland, naming it after Abraham Lincoln.  In February 1922, the company was acquired by Ford, its parent company to this day.  Following World War II, Ford formed the Lincoln-Mercury Division, pairing Lincoln with its mid-range Mercury brand; the pairing lasted through the 2010 closure of Mercury.  At the end of 2012, Lincoln reverted to its original name, Lincoln Motor Company.  Following the divestiture of Premier Automotive Group (Jaguar, Land Rover, Aston Martin and Volvo) and the closure of Mercury, Lincoln remains the sole luxury nameplate of Ford Motor Company.    Originally founded as a freestanding division above Lincoln, Continental was integrated within Lincoln in 1959.  For 1969, the Continental-branded Mark series was marketed through Lincoln, adopting the Lincoln name for 1986.  The Lincoln four-point star emblem is derived from a badge introduced on the 1956 Continental Mark II; the current version was introduced in 1980.    The current product range of Lincoln consists of luxury sedans, crossovers, and sport-utility vehicles.  Throughout its entire existence, Lincoln has also produced vehicles for limousine and livery use; several examples have served as official state limousines for Presidents of the United States.     In 2017, Lincoln sold 188,383 vehicles globally. Outside of North America, Lincoln vehicles are officially sold in the Middle East (except Iran and Syria), China, and South Korea."
LIN,"Linde plc is an American-German, UK-domiciled multinational chemical company. It is the largest industrial gas company by market share and revenue. It serves customers in the healthcare, petroleum refining, manufacturing, food, beverage carbonation, fiber-optics, steel making, aerospace, chemicals, electronics and water treatment industries. The company's primary business is the manufacturing and distribution of atmospheric gases, including oxygen, nitrogen, argon, rare gases, and process gases, including carbon dioxide, helium, hydrogen, electronic gases, specialty gases, and acetylene.The company is a member of the Hydrogen Council, a group of companies investing in hydrogen vehicles. The company expects hydrogen vehicles to compete with electric vehicles such as those produced by Tesla, Inc. and has invested in wind powered plants that convert water to hydrogen.The company was formed by the merger of Linde AG of Germany (founded in 1879) and Praxair (founded in 1907 as Linde Air Products Company) of the United States. The company is ranked 444th on the Fortune Global 500 and 178th on the Forbes Global 2000."
LYV,"Live Nation Entertainment, Inc is an American global entertainment company, founded in 2010, following the merger of Live Nation and Ticketmaster. The company promotes, operates, and manages ticket sales for live entertainment in the United States and internationally. It also owns and operates entertainment venues, and manages the careers of music artists."
LKQ,"LKQ Corporation is an American provider of alternative and speciality parts to repair and accessorise automobiles and other vehicles. LKQ has operations in North America, Europe and Taiwan. LKQ sells replacement systems, components, equipment and parts to repair and accessorize automobiles, trucks, and recreational and performance vehicles.In December 2018, it was #300 on the list Fortune 500. In March 2017, Dominick P. Zarcone was selected to become the new President and Chief Executive Officer."
LMT,"Lockheed Martin Corporation is an American aerospace, defense, arms, security, and advanced technologies company with worldwide interests. It was formed by the merger of Lockheed Corporation with Martin Marietta in March 1995. It is headquartered in North Bethesda, Maryland, in the Washington, D.C., area. Lockheed Martin employs approximately 110,000 people worldwide as of January 2020.Lockheed Martin is one of the largest companies in the aerospace, military support, security, and technologies industry. It is the world's largest defense contractor, based on revenue for fiscal year 2014. In 2013, 78% of Lockheed Martin's revenues came from military sales; it topped the list of US federal government contractors and received nearly 10% of the funds paid out by the Pentagon. In 2009, US government contracts accounted for $38.4 billion (85%), foreign government contracts for $5.8 billion (13%), and commercial and other contracts for $900 million (2%).Half of the company’s annual sales are to the U.S. Department of Defense. Lockheed Martin is also a contractor for the U.S. Department of Energy and the National Aeronautics and Space Administration (NASA).Lockheed Martin operates in four business segments: Aeronautics, Missiles and Fire Control (MFC), Rotary and Mission Systems (RMS), and Space. The company has received the Collier Trophy six times, including in 2001 for being part of developing the X-35/F-35B LiftFan Propulsion System and most recently in 2018 for the Automatic Ground Collision Avoidance System (Auto-GCAS). Lockheed Martin is currently developing the F-35 Lightning II and leads the international supply chain, leads the team for the development and implementation of technology solutions for the new USAF Space Fence (AFSSS replacement), and is the primary contractor for the development of the Orion command module. The company also invests in healthcare systems, renewable energy systems, intelligent energy distribution, and compact nuclear fusion."
L,"Loews Corporation is an American conglomerate headquartered in New York City. The company's majority-stake holdings include CNA Financial Corporation, Diamond Offshore Drilling, Boardwalk Pipeline Partners, Loews Hotels and Altium Packaging. The corporation positions itself as a value investor with a long-term focus. In recent years, Loews has also allocated significant capital for share buybacks. In the three years ended December 31, 2012, Loews spent $1.3 billion repurchasing shares. Between 1971 and 2020, the corporation reduced its shares outstanding from 1.3 billion shares to 291 million shares."
LOW,"Lowe's Companies, Inc. (), doing business as Lowe's, is an American retail company specializing in home improvement. Headquartered in Mooresville, North Carolina, the company operates a chain of retail stores in the United States, and Canada. As of November 2018, Lowe's and its related businesses operate over 2,200 home improvement and hardware stores in North America.Lowe's is the second-largest hardware chain in the United States behind rival The Home Depot and ahead of Menards. It is also the second-largest hardware chain in the world, also behind The Home Depot but ahead of European retailers Leroy Merlin, B&Q, and OBI."
LUMN,"Lumen Technologies (formerly CenturyLink) is an American  telecommunications company headquartered in Monroe, Louisiana, that offers communications, network services, security, cloud solutions, voice, and managed services. The company is a member of the S&P 500 index and the Fortune 500.  Its communications services include local and long-distance voice, broadband, Multi-Protocol Label Switching (MPLS), private line (including special access), Ethernet, hosting (including cloud hosting and managed hosting), data integration, video, network, public access, Voice over Internet Protocol (VoIP), information technology, and other ancillary services. Lumen also serves global enterprise customers across North America, Latin America, EMEA, and Asia Pacific."
LYB,"LyondellBasell Industries N.V. (NYSE: LYB) is a Dutch-domiciled multinational chemical company with American and British roots, incorporated in the Netherlands, with U.S. operations headquarters in Houston, Texas, and offices in London, UK.  The company is the largest licensor of polyethylene and polypropylene technologies. It also produces ethylene, propylene, polyolefins, and oxyfuels.LyondellBasell was formed in December 2007 by the acquisition of Lyondell Chemical Company by Basell Polyolefins for $12.7 billion. As of 2016, Lyondell was the third largest independent chemical manufacturer in the United States."
MTB,"M&T Bank Corporation is an American bank holding company headquartered in Buffalo, New York. It operates 780 branches in New York, New Jersey, Pennsylvania, Maryland, Delaware, Virginia, West Virginia, Washington, D.C., and Connecticut. M&T is ranked 462nd on the Fortune 500. Until May 1998, it was named First Empire State Corporation.M&T Bank has been profitable in every quarter since 1976. Other than Northern Trust, M&T was the only bank in the S&P 500 Index not to lower its dividend during the financial crisis of 2007–2008.The bank owns the Buffalo Savings Bank building in downtown Buffalo. M&T Bank also sponsors M&T Bank Stadium, home of the Baltimore Ravens. M&T Bank is the official bank of the Buffalo Bills in Western New York and of their home Bills Stadium in Orchard Park, New York.  Wilmington Trust is a subsidiary of M&T Bank Corporation, offering global corporate and institutional services, private banking, investment management, and fiduciary services."
MRO,"Marathon Oil Corporation, usually simply referred to as Marathon Oil, is an American petroleum and natural gas exploration and production company headquartered in the Marathon Oil Tower in Houston, Texas. Marathon Oil is incorporated in Ohio."
MPC,"Marathon Petroleum Corporation is an American petroleum refining, marketing, and transportation company headquartered in Findlay, Ohio. The company was a wholly owned subsidiary of Marathon Oil until a corporate spin-off in 2011. Following its acquisition of Andeavor on October 1, 2018, Marathon Petroleum became the largest petroleum refinery operator in the United States, with 16 refineries and over 3 million barrels per day of refining capacity. Marathon Petroleum ranked No. 41 on the 2018 Fortune 500 list of the largest United States corporations by total revenue.Marathon Petroleum's marketing system includes branded locations across the United States, including Marathon branded outlets. MPC also owns the general partner and majority limited partner interest in MPLX LP, a midstream company which owns and operates gathering, processing, and fractionation assets, as well as crude oil and light product transportation and logistics infrastructure."
MKTX,"MarketAxess Holdings Inc. (MarketAxess) is an international financial technology company that operates an electronic trading platform for the institutional credit markets, and also provides market data and post-trade services. It enables institutional investors and broker-dealers to trade credit instruments, including corporate bonds, and other types of fixed income products.MarketAxess was founded in 2000 by Richard McVey, who is still the company’s Chairman & Chief Executive Officer. Headquartered in New York, MarketAxess has 527 employees  and serves clients in the Americas, Europe, Latin America and Asia. Today, it is the market leader in the electronic trading of US corporate bonds, with 85% of investment-grade and 84% of high-yield debt traded electronically on its platform. That equates to 20% of all corporate bond trading volume in the US.  As of October 2020, the company is valued at $20.43bn."
MAR,"Marriott International, Inc. is an American multinational diversified hospitality company that manages and franchises a broad portfolio of hotels and related lodging facilities. Founded by J. Willard Marriott, the company is now led by his son, executive chairman Bill Marriott, and president and chief executive officer Arne Sorenson. Marriott International is the largest hotel chain in the world by number of available rooms.[1] It has 30 brands with 7,484 properties in 131 countries and territories around the world, over 1,400,693 rooms (as of June 30, 2020), including 2,104 that are managed with 573,043 rooms, 5,314 that are franchised or licensed with 812,006 rooms, and 66 that are owned or leased with 15,644 rooms, plus an additional 510,000 rooms in the development pipeline, including 230,000 that were under construction, and an additional 28,000 rooms approved for development but not yet under signed contracts.It is headquartered in Bethesda, Maryland, in the Washington, D.C. metropolitan area."
MMC,"Marsh & McLennan Companies, Inc. is a global professional services firm, headquartered in New York City with businesses in insurance brokerage, risk management, reinsurance services, talent management, investment advisory, and management consulting. Its four main operating companies are Guy Carpenter, Marsh, Mercer, and Oliver Wyman Group.Marsh & McLennan Companies ranked #212 on the 2018 Fortune 500 ranking, the company's 24th year on the annual Fortune list, and #458 on the 2017 Forbes Global 2000 List.Marsh & McLennan's 2016 revenue of $13.2 billion ranked it #1 on Business Insurance's ranking of the world's largest insurance brokers."
MLM,"Martin Marietta Inc. (NYSE: MLM) is an American-based company and a member of the S&P 500 Index. The company is a supplier of aggregates and heavy building materials, with operations spanning 26 states, Canada and the Caribbean. In particular, Martin Marietta supplies the resources for roads, sidewalks and foundations. Martin Marietta's Magnesia Specialties business provides a full range of magnesium oxide, magnesium hydroxide and dolomitic lime products. The present-day materials business is distantly descended from Superior Stone, an aggregates company founded in 1939 in Raleigh, North Carolina. In 1959 the company was purchased by the American-Marietta Corporation, which merged with the Glenn L. Martin Company a year later to form Martin Marietta Corporation. Martin Marietta in turn merged with Lockheed Corporation in 1995, and a year later the ""new"" Martin Marietta was spun off as independent company, with Lockheed Martin retaining various aerospace, defense, and other manufacturing lines of business."
