NGVT,INGEVITY CORP,"Ingevity Corporation manufactures specialty chemicals. The Company offers adhesives, inks, soaps, detergents, agricultural chemicals, metalworking fluids, and lubricants. Ingevity markets its products worldwide."
NH,NANTHEALTH INC,"NantHealth, Inc. operates as a healthcare cloud-based information technology company. The Company offers a clinical platform that provide actionable health information at the point of care. NantHealth conducts business in the United States."
NHC,NATIONAL HEALTHCARE CORP,"National Healthcare Corporation operates long-term health care centers. The Company also operates homecare programs, independent living, and assisted living centers. National Healthcare's other services include managed care specialty medical units, Alzheimer's units, and a rehabilitation."
NHI,NATL HEALTH INVESTORS INC,"National Health Investors, Inc. invests in income producing health care properties primarily via property ownership and providing mortgage financing. It's major assets are in the long term care industry followed by investments in acute care hospitals, medical office buildings, assisted living facilities, retirement centers, and projects for the developmentally disabled."
NI,NISOURCE INC,"NiSource Inc. is an energy holding company. The Company's subsidiaries provide natural gas, electricity, and other products and services to customers located within a corridor that runs from the Gulf Coast through the Midwest to New England."
NJR,NEW JERSEY RESOURCES CORP,"New Jersey Resources Corporation provides retail and wholesale energy services. The Company's principal subsidiary, New Jersey Natural Gas Co., is a local distribution company serving customers in central and northern New Jersey."
NK,NANTKWEST INC,"NantKwest, Inc. operates as a clinical-stage immunotherapy company. The Company develops and commercializes a product pipeline for the treatment of cancers, infectious, and inflammatory diseases. NantKwest markets its products in the United States."
NKE,NIKE INC -CL B,"NIKE, Inc. designs, develops, and markets athletic footwear, apparel, equipment, and accessory products for men, women, and children. The Company sells its products worldwide to retail stores, through its own stores, subsidiaries, and distributors."
NKSH,NATIONAL BANKSHARES INC/VA,"National Bankshares, Inc. is a holding company for the National Bank of Blacksburg. The Bank attracts deposits from the general public and use these funds to originate commercial, real estate, and consumer loans. National Bankshares operates in the United States."
NKTR,NEKTAR THERAPEUTICS,"Nektar Therapeutics is a clinical-stage biopharmaceutical company which develops a pipeline of drug candidates that utilize company platforms. The Company's product pipeline is comprised of early to late stage drug candidates across a number of therapeutic areas including oncology, pain, anti-infectives, anti-viral, and immunology."
NKTX,NKARTA INC,"Nkarta, Inc. operates as a biotech company. The Company develops and discovers therapies for immune systems and cancer indications. Nkarta serves patients in the State of California."
NL,NL INDUSTRIES,"NL Industries, Inc. is primarily a holding company. The Company, through its subsidiaries, manufactures products that include security products, precision ball bearing slides, and ergonomic computer support systems, as well as chemicals such as titanium dioxide pigments."
NLOK,NORTONLIFELOCK INC,"NortonLifeLock Inc. provides consumer cyber security solutions. The Company offers solutions which enables consumers to protect their devices, online privacy, identity, and home networks. NortonLifeLock serves customers worldwide."
NLS,NAUTILUS INC,"Nautilus, Inc. markets, develops, and manufactures health and fitness products. The Company offers cardio and strength fitness products and related accessories. Nautilus sells its products through direct marketing channels, its own sales force, dealers, distributors, and retailers worldwide."
NLSN,NIELSEN HOLDINGS PLC,"Nielsen Holdings PLC offers marketing services. The Company provides demand analysis, product development, sales measurement, price and trade promotion strategies, and product launch services. Nielsen Holdings serves customers worldwide."
NLTX,NEOLEUKIN THERAPEUTICS INC,"Neoleukin Therapeutics, Inc. operates as a biopharmaceutical  company. The Company develops medicines to treat serious diseases, including cancer, inflammatory, and autoimmune disorders."
NLY,ANNALY CAPITAL MANAGEMENT IN,"Annaly Capital Management, Inc. is a capital manager that invests in and finances residential and commercial assets. The company's principal business objective is to generate net income for distribution to its stockholders through capital preservation, prudent selection of investments, and continuous management of its portfolio. The company operates as a REIT."
NMIH,NMI HOLDINGS INC-CLASS A,"NMI Holdings, Inc. was created to build a private mortgage insurer delivering high quality customer service and strong investor results. The Company intends to offer mortgage insurance on a national basis after receipt of the requisite approval from Fannie Mae or Freddie Mac."
NMRD,NEMAURA MEDICAL INC,Nemaura Medical Inc. designs and develops proprietary drug delivery platforms. The Company produces therapeutic delivery systems including patches and injectors. Nemaura Medical offers its products to the pharmaceutical and healthcare industries.
NMRK,NEWMARK GROUP INC-CLASS A,"Newmark Group, Inc. operates as a commercial real estate advisory firm. The Company offers a full suite of services and products which includes investment sales, debt and structured finance and loan sales, agency leasing, property management, valuation and advisory, and loan servicing. Newmark Group serves customers in the United States."
NNBR,NN INC,"NN, Inc., a diversified industrial company, combines advanced engineering and production capabilities with in-depth materials science expertise, to design and manufacture high-precision components and assemblies for a variety of markets on a global basis."
NNI,NELNET INC-CL A,"Nelnet, Inc. operates as a consumer finance company that provides products and services to participants in the education finance process. The Company originates, holds, and services education loans and offers a broad range of financial services and technology-based products, including student loan origination and lending, student loan, and guarantee services."
NNN,NATIONAL RETAIL PROPERTIES,"National Retail Properties Inc. is a real estate investment trust. The Company acquires, develops, and manages retail properties. National Retail Properties serves customers in the State of Florida."
NOC,NORTHROP GRUMMAN CORP,"Northrop Grumman Corporation is a global security company. The Company provides systems, products, and solutions in aerospace, electronics, information systems, and technical services. Northrop Grumman serves government and commercial customers worldwide."
NODK,NI HOLDINGS INC,"NI Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides property and casualty insurance products and services, as well as retirement funding, estate strategies, education planning, and annuities. NI Holdings serves customers throughout the United States."
NOV,NATIONAL OILWELL VARCO INC,"National Oilwell Varco Inc. is a worldwide provider of equipment and components used in oil and gas drilling and production operations, oilfield services, and supply chain integration services to the upstream oil and gas industry."
NOVA,SUNNOVA ENERGY INTERNATIONAL,"Sunnova Energy International Inc. provides renewable energy solutions. The Company offers solar battery storage units, as well as maintenance, monitoring, and management services. Sunnova Energy International serves customers in the United States and Northern Mariana Islands."
NOVT,NOVANTA INC,"Novanta, Inc. designs, develops, manufactures, and sells precision photonics and motion control components and subsystems. The Company offers its products to original equipment manufactures in the medical equipment and advanced industrial technology markets."
NOW,SERVICENOW INC,"ServiceNow, Inc. provides enterprise information technology (IT) management software. The Company designs, develops, and produces prepackaged computer software, cloud services, and IT service management platform. ServiceNow serves customers throughout the United States."
NP,NEENAH INC,"Neenah Paper, Inc. is a global manufacturer of premium, performance-based papers, and specialty products used in a variety of applications. The Company has manufacturing operations in the United States and Germany."
NPK,NATIONAL PRESTO INDS INC,"National Presto Industries, Inc. is a diversified manufacturing company. The Company manufactures defense products, housewares and small appliances, and absorbent products. National's products include precision mechanical and electro-mechanical products for the U.S. Department of Defense, pressure cookers and canners, and private label diapers."
NPO,ENPRO INDUSTRIES INC,"EnPro Industries, Inc. designs, develops, manufactures, and markets proprietary engineered industrial products. The Company offers sealing, metal polymer bearing, air compressor systems, and vacuum pumps, as well as diesel and natural gas engines and specialized tooling. EnPro Industries markets its products worldwide."
NPTN,NEOPHOTONICS CORP,"NeoPhotonics Corporation designs, manufacturers, and markets standard and semi custom planar light wave circuits. The Company offers products for metro access and other advanced optical communications platforms. NeoPhotonics markets its products worldwide."
NR,NEWPARK RESOURCES INC,"Newpark Resources, Inc. provides environmental services to the oil and gas exploration and production industry, primarily in the Gulf Coast market. The Company offers processing and disposal of oilfield exploration and production waste and drilling fluids, along with associated engineering and technical services, and fluids processing and recycling services at the rig site."
NRBO,NEUROBO PHARMACEUTICALS INC,NeuroBo Pharmaceuticals Inc. operates as a clinical-stage biopharmaceutical company. The Company focuses on developing and commercializing therapies for the treatment of dyslipidemia. NeuroBo Pharmaceuticals conducts business in the United States.
NRC,NATIONAL RESEARCH CORP,"National Research Corporation provides ongoing survey-based performance measurement, analysis, and tracking services to the healthcare industry. The Company addresses the need of healthcare providers and payers to measure the care outcomes, specifically satisfaction, and health status of patients and members."
NRG,NRG ENERGY INC,"NRG Energy, Inc. owns and operates a diverse portfolio of power-generating facilities primarily in the United States. The Company offers energy production and cogeneration facilities, thermal energy production, and energy resource recovery facilities."
NRIM,NORTHRIM BANCORP INC,"Northrim BanCorp Inc. is the holding company for Northrim Bank. The Bank provides a full range of depository and loan services primarily to businesses individuals in Alaska. Northrim Bank operates offices in Anchorage, Eagle River, Wasilla, and Fairbanks."
NRIX,NURIX THERAPEUTICS INC,"Nurix Therapeutics, Inc. operates as a biopharmaceutical company. The Company develops novel therapies for patients who do not have adequate treatment options by controlling protein levels in cells as a new treatment approach for a broad range of diseases. Nurix Therapeutics serves patients in the State of California."
NRZ,NEW RESIDENTIAL INVESTMENT,"New Residential Investment Corp. is a public real estate investment trust focused on investing in the residential housing sector. The Company's investment portfolio includes mortgage servicing-related assets, non-agency securities, residential loans and other related investments. In addition, New Residential owns a mortgage originator and servicer."
NSA,NATIONAL STORAGE AFFILIATES,"National Storage Affiliates Trust operates as a real estate investment trust. The Trust focuses on the ownership, operation, and acquisition of self-storage properties located within the United States."
NSC,NORFOLK SOUTHERN CORP,"Norfolk Southern Corporation provides rail transportation services. The Company transports raw materials, intermediate products, and finished goods primarily in the Southeast, East, and Midwest and, via interchange with rail carriers, to and from the rest of the United States. Norfolk Southern also transports overseas freight through several Atlantic and Gulf Coast ports"
NSCO,NESCO HOLDINGS INC,"Nesco Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides equipment rental and sales services such as aerial devices, cranes, diggers, drills, and stringing gear. Nesco Holdings serves customers in the United States, Canada, and Mexico."
NSIT,INSIGHT ENTERPRISES INC,"Insight Enterprises, Inc. offers information technology hardware, software, and services to large enterprises, small to medium sized businesses, and public sector institutions in North America, Europe, the Middle East, Africa, and Asia-Pacific."
NSP,INSPERITY INC,"Insperity, Inc. provides human resources and business optimization services. The Company offers recruiting, employment screening, retirement, business insurance, and technology services. Insperity also provides performance and expense management, time and attendance, and organizational planning software."
NSSC,NAPCO SECURITY TECHNOLOGIES,"Napco Security Technologies, Inc. manufactures electronic security devices, fire detection products, access control systems, and digital lock equipment used in residential, commercial, institutional, and industrial installations.  The Company sells its products through a worldwide network of wholesale distributors."
NSTG,NANOSTRING TECHNOLOGIES INC,"NanoString Technologies, Inc. develops solutions and life science tools for translational research and molecular diagnostics. The Company offers profiling technology for gene transcripts and copy number variations. NanoString technology serves customers in the United States."
NTAP,NETAPP INC,"NetApp, Inc. provides storage and data management solutions. The Company's storage solutions include specialized hardware, software, and services that provide storage management for open network environments. NetApp serves enterprises, government agencies, and universities worldwide."
NTB,BANK OF N.T. BUTTERFIELD&SON,"The Bank of N.T. Butterfield & Son Limited operates as a full service community bank and a provider of specialized international  financial services. The Company offers banking products and services, including savings accounts, fixed term deposits, personal and business loans, mortgages, insurance, credit cards, wealth management, corporate banking, treasury, and trust and estate services."
NTCT,NETSCOUT SYSTEMS INC,"NetScout Systems, Inc. designs, develops, manufactures, markets, and supports a family of products that enable businesses and service providers to manage the performance of computer networks and business software applications. The Company offers application flow management solution consists of data collection devices and analysis and presentation software."
NTGR,NETGEAR INC,"NETGEAR, Inc. provides networking products designed for small businesses and homes. The Company offers suite of products enables small businesses and homes to share Internet access, peripherals, digital content, and applications among multiple personal computers and other Internet-enabled devices. NETGEAR markets and sells its products through distributors to a network of resellers."
NTLA,INTELLIA THERAPEUTICS INC,"Intellia Therapeutics, Inc. operates as a biotechnology company. The Company focuses on the research and clinical development of gene editing therapies for patients with genetically-based diseases."
NTNX,NUTANIX INC - A,"Nutanix, Inc. designs and develops enterprise cloud platforms. The Company provides enterprise cloud platform solutions that converge traditional silos of server, virtualization, and storage into one integrated solution. Nutanix serves customers worldwide."
NTRA,NATERA INC,"Natera, Inc. operates as a diagnostics company. The Company provides preconception and prenatal genetic testing services. Natera also offers pre-implantation genetic diagnosis, aneuploidy screening, translocation, and single gene testing services."
NTRS,NORTHERN TRUST CORP,"Northern Trust Corporation is a financial holding company that provides investment management, asset and fund administration, fiduciary, and banking solutions for corporations, institutions, and affluent individuals. Northern Trust banking operations are its primary operations."
NTST,NETSTREIT CORP,"NetSTREIT Corp. is a Real Estate Investment Trust (REIT) based in Dallas, Texas. The Company specializes in acquiring single-tenant net lease retail properties nationwide. NetSTREIT operates in the United States."
NTUS,NATUS MEDICAL INC,"Natus Medical Incorporated operates as a medical device company that develops, manufactures, and markets screening products. The Company's products identify and monitor common medical disorders that may occur between conception to a baby's first birthday. Natus is selling its ALGO products for newborn hearing, and screening, as well as its CO-Stat products for the evaluation of jaundice."
NUAN,NUANCE COMMUNICATIONS INC,"Nuance Communications, Inc. provides conversational artificial intelligence solutions. The Company offers solutions that understand, analyze, and respond to amplifying human intelligence to increase productivity and security. Nuance works with organizations globally across healthcare, financial services, telecommunications, government, and retail."
NUE,NUCOR CORP,"Nucor Corporation manufactures steel products. The Company's products include carbon and alloy steel, steel joints, steel deck, cold finished steel, steel grinding balls, steel bearing products, and metal building systems. Nucor also brokers ferrous and nonferrous metals, pig iron, HBI, and DRI, supplies ferro-alloys, processes ferrous, and nonferrous scrap."
NUS,NU SKIN ENTERPRISES INC - A,"Nu Skin Enterprises, Inc. is a global direct selling company. The Company distributes personal care products and nutritional supplements. Nu Skin Enterprises markets its products in the Americas, Europe, and the Asia Pacific region. Nu Skin Enterprises provides marketing and distribution of technology-based products through Big Planet, Inc."
NUVA,NUVASIVE INC,"NuVasive, Inc. designs, develops, and markets products for the surgical treatment of spine disorders. The Company offers maximum access surgery (MAS) and fusion products. NuVasive markets its products globally."
NVAX,NOVAVAX INC,"Novavax, Inc. is a clinical stage biotechnology company. The Company creates novel vaccines to address a broad range of infectious diseases worldwide using proprietary virus-like particle (VLP) technology."
NVCR,NOVOCURE LTD,Novocure Limited is an oncology company. The Company researches and develops novel technologies for the treatment of cancer. Novocure serves the healthcare industry worldwide.
NVDA,NVIDIA CORP,"NVIDIA Corporation designs, develops, and markets three dimensional (3D) graphics processors and related software. The Company offers products that provides interactive 3D graphics to the mainstream personal computer market."
NVEC,NVE CORP,"NVE Corporation is an electronics component manufacturer specializing in the combination of magnetically-sensitive materials with integrated circuits. The Company provides products such as sensors, isolators, and switches, as well as custom design, processing, and magnetic modeling and simulation services. NVE products are used in communications, industrial, and military applications."
NVEE,NV5 GLOBAL INC,"NV5 Global, Inc. provides professional and technical engineering and consulting services. The Company offers planning, design, consulting, inspection, field supervision, and management oversight. NV5 Global serves the construction, real estate, and environmental industries."
NVR,NVR INC,"NVR, Inc. builds and markets homes and conducts mortgage banking activities. The Company builds single-family detached homes, town homes, and condominium buildings under the Ryan Homes, NVHomes, and other trade names. NVR provides a number of mortgage related services to its homebuilding customers and to other customers through its mortgage banking operations."
NVRO,NEVRO CORP,Nevro Corp. operates as a medical device company focused on providing products for patients suffering from debilitating chronic pain. The Company develops and commercializes a spinal cord stimulation system for the treatment of chronic pain. Nevro markets its products worldwide.
NVST,ENVISTA HOLDINGS CORP,"Envista Holdings Corporation operates as a holding company. The Company, through its subsidiaries, provides dental consumables, equipment, and services to dental professionals. Envista Holdings offers its services in the United States."
NVT,NVENT ELECTRIC PLC,"nVent Electric plc operates as an electrical contractor. The Company offers electronic packaging, concrete reinforcing steel connections, data center and networking solutions, and other electric products."
NVTA,INVITAE CORP,"Invitae Corporation operates as a genetic information company. The Company specializes in providing information for genetic diagnostics, preimplantation and carrier screening for inherited disorders, miscarriage analysis, and hereditary cancer. Invitae serves customers in the State of California."
NWBI,NORTHWEST BANCSHARES INC,"Northwest Bancshares, Inc. is a bank holding company. The Company's banking subsidiary provides a wide range of banking products and services, including deposit and savings accounts, loans, cash management services, and mobile banking."
NWE,NORTHWESTERN CORP,"NorthWestern Corporation, doing business as NorthWestern Energy, provides electricity and natural gas in the Upper Midwest and Northwest. The Company serves customers in Montana, South Dakota, and Nebraska."
NWFL,NORWOOD FINANCIAL CORP,"Norwood Financial Corp. is the holding company for Wayne Bank.  The Bank offers a wide variety of personal, business credit services, and trust and investment products to consumer, commercial, and nonprofit organizations and municipalities.  Wayne Bank operates primarily in Wayne, Pike, and Monroe counties, Pennsylvania."
NWL,NEWELL BRANDS INC,"Newell Brands, Inc. retails consumer products. The Company offers housewares, home furnishings, office supplies, tools and hardware, and hair accessories. Newell Brands markets its products worldwide."
NWLI,NATIONAL WESTERN LIFE GROU-A,"National Western Life Group, Inc. operates as a life insurance company. The Company offers life and term life insurance products. National Western Life Group serves customers in the United States."
NWN,NORTHWEST NATURAL HOLDING CO,"Northwest Natural Holding Company operates as a holding company. The Company, through its subsidiaries, builds and maintains natural gas distribution system, as well as invests in natural gas pipeline projects. Northwest Natural Holding serves residential, commercial, and industrial customers in the United States, Canada, and Service Territory."
NWPX,NORTHWEST PIPE CO,"Northwest Pipe Company manufactures and markets welded steel pipe.  The Company makes large diameter, high pressure steel pipe products used for water transmission.  Northwest Pipe also makes smaller diameter, electric resistance welded pipe for a wide range of construction, energy, agricultural, industrial, and mechanical applications."
NWS,NEWS CORP - CLASS B,"News Corporation is a media and information services company. The Company's business is comprised of news and information, book publishing, digital real estate, and cable network programming services. News serves customers globally."
NWSA,NEWS CORP - CLASS A,"News Corporation is a media and information services company. The Company's business is comprised of news and information, book publishing, digital real estate, and cable network programming services. News serves customers globally."
NX,QUANEX BUILDING PRODUCTS,Quanex Building Products Corporation operates as an industry-leading manufacturer of components sold to Original Equipment Manufacturers (OEMs) in the building products industry. Quanex designs and produces energy-efficient fenestration products in addition to kitchen and bath cabinet components.
NXGN,NEXTGEN HEALTHCARE INC,"NextGen Healthcare, Inc. develops and markets healthcare information systems. The Company's systems automate medical group practices, physical hospitals, management service organizations, community health centers, and dental schools. NextGen Healthcare offers its services throughout the United States."
NXRT,NEXPOINT RESIDENTIAL,"NexPoint Residential Trust, Inc. operates as a real estate investment trust. The Company acquires, owns, and operates middle-income multifamily properties with value-add potential throughout the Southeastern and Southwestern United States."
NXST,NEXSTAR MEDIA GROUP INC-CL A,"Nexstar Media Group, Inc. operates as a television broadcasting company. The Company focuses on the acquisition, development, and operation of television stations in medium using traditional media, e-media digital, and mobile media platforms. Nexstar Media Group offers its services in the central east part of the United States."
NXTC,NEXTCURE INC,"NextCure, Inc. operates as a clinical-stage biopharmaceutical company. The Company focuses on discovering and developing next generation immunomedicines for cancer and other diseases. NextCure serves health care industry."
NYCB,NEW YORK COMMUNITY BANCORP,"New York Community Bancorp, Inc. is a multi-bank holding company. The Company, through its banking subsidiaries, offers a full range of traditional and non-traditional products and services, and originates multi-family, commercial real estate, and construction loans, primarily in the New York metropolitan area."
NYMT,NEW YORK MORTGAGE TRUST INC,"New York Mortgage Trust, Inc. operates as a real estate investment trust that acquires and manages primarily real estate related assets. The Company owns assets include agency and non-agency mortgage-backed securities, high credit quality residential adjustable rate mortgage loans, commercial mortgage, and other financial assets."
NYMX,NYMOX PHARMACEUTICAL CORP,"Nymox Pharmaceutical Corporation is a biopharmaceutical company.  The Company is engaged in therapeutics in development for enlarged prostate (BPH), E. coli, Alzheimer's disease and other indications and diagnostics for tobacco exposure, Alzheimer's disease and other conditions."
NYT,NEW YORK TIMES CO-A,The New York Times Company operates media businesses. The Company publishes daily newspapers and operates Internet websites that distributes news and entertainment.
O,REALTY INCOME CORP,"Realty Income Corporation owns and manages a portfolio of commercial properties located across the United States. The Company focuses on acquiring single-tenant retail locations, leased to regional and national chains, and under long-term net lease agreements."
OBNK,ORIGIN BANCORP INC,"Origin Bancorp, Inc. operates as a bank holding company. The Company, through its subsidiaries, offers banking products and services such as savings accounts, debit and credit cards, business and personal loans, mortgages, cash management, line of credit, online banking, and e-statements. Origin Bancorp serves customers in the States of Louisiana, Mississippi, and Texas."
OC,OWENS CORNING,"Owens Corning produces residential and commercial building materials, glass-fiber reinforcements, and engineered materials for composite systems. The Company offers its products globally to various industries."
OCFC,OCEANFIRST FINANCIAL CORP,"OceanFirst Financial Corp. is the holding company for OceanFirst Bank. The Bank is a federally-chartered stock savings bank that provides primarily single family residential mortgage loans and invests in mortgage-backed and other securities. OceanFirst operates branches principally in Ocean County, New Jersey."
OCUL,OCULAR THERAPEUTIX INC,"Ocular Therapeutix, Inc. develops and markets eye care products. The Company offers ophthalmic therapeutic products using its proprietary hydrogel technology to address unmet and underserved needs in ophthalmology. Ocular Therapeutix serves customers worldwide."
OCX,ONCOCYTE CORP,"OncoCyte Corporation operates as a biotechnology company. The Company focuses on the discovery, development, and commercialization of liquid biopsy diagnostics for the early detection of cancer. OncoCyte develops diagnostic tests for use in detecting a variety of cancers, including breast, bladder, and lung cancers."
ODC,OIL-DRI CORP OF AMERICA,"Oil-Dri Corporation of America develops, manufactures, and markets sorbent products. The Company's products, consisting primarily of cat litter, are used in the consumer, fluids purification, agricultural, industrial, and automotive markets. They are sold through the grocery products industry, mass merchandisers, warehouse clubs, and pet specialty retail outlets."
ODFL,OLD DOMINION FREIGHT LINE,"Old Dominion Freight Line, Inc. is an inter-regional and multi-regional motor carrier. The Company primarily transports less-than-truckload shipments of general commodities, such as consumer goods, textiles, and capital goods. Old Dominion Freight Line serves regional markets throughout the United States."
ODP,ODP CORP/THE,"The ODP Corporation is a holding company which operates in the USA. Its subsidiaries include The Office Depot Inc, which operates a chain of office product warehouse stores in North America, Europe, Asia, and Central America. The Company sells branded merchandise and provides business services primarily to small and medium-sized businesses and the home office market."
ODT,ODONATE THERAPEUTICS INC,"Odonate Therapeutics, Inc. operates as a pharmaceutical company. The Company develops an oral chemotherapy drugs for the treatment of cancer. Odonate Therapeutics offers its services worldwide."
OEC,ORION ENGINEERED CARBONS SA,"Orion Engineered Carbons S.A. is a global supplier of Carbon Black. The company offers products for coatings, printing inks, polymers, rubber and other applications."
OESX,ORION ENERGY SYSTEMS INC,"Orion Energy Systems Inc designs, manufactures, and implements energy management systems.  The Company's management system is comprised of high intensity fluorescent lighting system, InteLite intelligent lighting controls, and Apollo Light Pipe. Orion Energy Systems offers energy savings and efficiency gains to commercial and industrial customers."
OFC,CORPORATE OFFICE PROPERTIES,"Corporate Office Properties Trust is a real estate investment trust. The Trust focuses on the acquisition, ownership, and operation of suburban office properties located in high-growth sub-markets."
OFED,OCONEE FEDERAL FINANCIAL COR,"Oconee Federal Financial Corporation is the holding company for a savings and loan association.  The savings and loan accepts deposits and invests in one- to four-family residential mortgages, non-residential mortgages, and construction, land and other loans."
OFG,OFG BANCORP,"OFG Bancorp is the holding company for Oriental Bank. The Bank provides trust, money management, financial planning, and investment brokerage services, as well as consumer banking and mortgage banking. OFG Bancorp operates through a network of branch offices in Puerto Rico."
OFIX,ORTHOFIX MEDICAL INC,"Orthofix Medical Inc. develops, produces, and markets medical devices. The Company offers spine fixation, biological, and other orthopedic and spine solutions. Orthofix Medical serves the healthcare sector worldwide"
OFLX,OMEGA FLEX INC,"Omega Flex, Inc. manufactures flexible metal hose. The Company offers products which is used in a variety of applications to carry gases within residential and commercial buildings, vibration absorbers in high vibration applications, and other types of gases and fluids in a number of industrial applications."
OGE,OGE ENERGY CORP,"OGE Energy Corp., through its principal subsidiary Oklahoma Gas and Electric Company, generates, transmits, and distributes electricity to wholesale and retail customers in communities in Oklahoma and western Arkansas. The Company, through Enogex Inc., operates natural gas transmission and gathering pipelines, has interests in gas processing plants, and markets electricity."
OGS,ONE GAS INC,"ONE Gas, Inc. is a regulated natural gas utility. The Company distributes natural gas to customers in Oklahoma, Kansas, and Texas. ONE Gas serves the residential, commercial, industrial, transportation, and wholesale industries."
OHI,OMEGA HEALTHCARE INVESTORS,"Omega Healthcare Investors, Inc. is a real estate investment trust (REIT). The Company invests in and provides financing to the long-term care industry. Omega operates healthcare facilities in the United States which are operated by independent healthcare operating companies."
OI,O-I GLASS INC,"O-I Glass, Inc. manufactures packaging products. The Company produces various types of glass bottles for food, beverage, cosmetics, and other related industries. O-I Glass serves customers worldwide."
OII,OCEANEERING INTL INC,"Oceaneering International, Inc. is a global provider of engineered services and products to the offshore oil and gas industry. The Company offers services and products in remotely operated vehicles, mobile offshore production systems, engineering and product management, manned diving, and other deep water applications. Oceaneering also serves the defense and aerospace industries."
OIS,OIL STATES INTERNATIONAL INC,"Oil States International, Inc. provides specialty products and services to oil and gas drilling and production companies. The Company supplies connection technology for offshore oil and gas development and production, distributes tubular goods, furnishes hydraulic workover, and well control services. Oil States also provides remote site accommodations, catering, and logistics."
OKE,ONEOK INC,"ONEOK, Inc. is a diversified energy company. The Company is involved in the natural gas and natural gas liquids business across the United States."
OKTA,OKTA INC,"Okta, Inc. develops internet applications software. The Company offers automated user management, integration, mobile identification, multifactor authentication, and reporting software. Okta serves customers worldwide."
OLED,UNIVERSAL DISPLAY CORP,"Universal Display Corporation is a member of the United States Display Consortium. The Consortium is a cooperative industry and government effort aimed at developing an infrastructure to support a North American flat panel display infrastructure. The Company and its partners are developing high-resolution, full color, light weight Organic Light Emitting Diode (OLED) technology."
OLLI,OLLIE'S BARGAIN OUTLET HOLDI,"Ollie's Bargain Outlet Holdings, Inc. operates a chain of retail stores that offers brand name products at discounted and closeout prices. The Company provides products, including housewares, food, books and stationery, bed and bath, floor coverings, toys, and hardware."
OLN,OLIN CORP,"Olin Corporation manufactures chemicals and ammunition products. The Company manufactures and sells chlorine, caustic soda, sodium hydrosulfite, hydrochloric acid, hydrogen, sodium chlorate, bleach products, and potassium hydroxide. Olin also manufactures products that include sporting ammunition, reloading components, small caliber military ammunition and industrial cartridges."
OLP,ONE LIBERTY PROPERTIES INC,"One Liberty Properties, Inc. is an equity real estate investment trust. The Company invests primarily in improved, commercial real estate under long-term net lease. One Liberty Properties investment objectives are to provide current income, to provide the opportunity for increases in income and capital appreciation and to protect the Company's capital."
OMC,OMNICOM GROUP,"Omnicom Group Inc. provides advertising, marketing, and corporate communications services. The Company's agencies, which operate in major markets around the world, provide a comprehensive range of services including traditional media advertising, customer relationship management (CRM), public relations, and specialty communications."
OMCL,OMNICELL INC,"Omnicell, Inc. provides an integrated suite of clinical infrastructure and workflow automation solutions for healthcare facilities. The Company offers solutions include pharmacy and supply systems, clinical reference tools, an internet-based procurement application, and decision support. Omnicell sells and leases its products and services to a range of healthcare facilities."
OMER,OMEROS CORP,"Omeros Corporation operates as a biopharmaceutical company developing a pipeline of product candidates for use in orthopedics, rheumatology, urology, cardiovascular medicine, general surgery, and pain management."
OMF,ONEMAIN HOLDINGS INC,"OneMain Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides personal and auto loan products. OneMain Holdings conducts business in the United States."
OMI,OWENS & MINOR INC,"Owens & Minor, Inc. distributes medical and surgical supplies throughout the United States. The Company's customers include hospitals, integrated healthcare systems, and group purchasing organizations. Owens & Minor also provides services in supply chain management, logistics, and technology."
ON,ON SEMICONDUCTOR CORP,"ON Semiconductor Corporation supplies analog, standard logic, and discrete semiconductors for data and power management. The Company offers products include integrated circuits and analog ICs. ON Semiconductor also offers discrete semiconductors in a variety of surface mount and standard packages."
ONB,OLD NATIONAL BANCORP,"Old National Bancorp of Indiana is a multi-bank holding company operating in Indiana, Illinois, Ohio, Kentucky, and Tennessee. The Banks provides commercial and consumer loans, originate and service mortgage loans, issue and service credit cards, deposits, and alternative investments and brokerage services."
ONEM,1LIFE HEALTHCARE INC,"1Life Healthcare, Inc. provides software. The Company offers healthcare application for billing, insurance, planning, and other related services. 1Life Healthcare serves customers inn the United States."
ONEW,ONEWATER MARINE INC-CL A,"OneWater Marine Inc. operates as a recreational boat dealers. The Company offer new and pre- owned boats, repair and maintenance services, parts and accessories, and finance and insurance products. Onewater Marine serves customers in the United States."
ONTO,ONTO INNOVATION INC,"Onto Innovation Inc. provides process control solutions and inspection systems. The Company offers solutions which primarily used in the fabrication of semiconductors and other solid-state devices, as well as industrial and scientific applications. Onto Innovation serves customers in the United States."
OOMA,OOMA INC,"Ooma, Inc. provides communications solutions and other connected services to small business, home, and mobile users. The Company offers home phone systems, cordless handsets, and bluetooth adapters, as well as caller identification, call-waiting, and voice mail services."
OPBK,OP BANCORP,"OP Bancorp provides commercial banking services for retail and institutional customers. The Bank offers services such as commercial lending, home loans, online banking, cash management, certificate of deposits, wire transfers, and debit and credit cards. OP Bancorp serves customers in the United States."
